time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
28056411797,0.0,0.0,0.0,0.0,0.0,0.0
28098303120,0.0,0.0,0.0,0.0,0.0,0.0
28150483502,0.0,0.0,0.0,0.0,0.0,0.0
28201767809,0.0,0.0,0.0,0.0,0.0,0.0
28248335097,0.0,0.0,0.0,0.0,0.0,0.0
28298760089,0.0,0.0,0.0,0.0,0.0,0.0
28348291710,0.0,0.0,0.0,0.0,0.0,0.0
28398270462,0.0,0.0,0.0,0.0,0.0,0.0
28451780566,0.0,0.0,0.0,0.0,0.0,0.0
28498210668,0.0,0.0,0.0,0.0,0.0,0.0
28548262568,0.0,0.0,0.0,0.0,0.0,0.0
28598178356,0.0,0.0,0.0,0.0,0.0,0.0
28648331496,0.0,0.0,0.0,0.0,0.0,0.0
28702168452,0.0,0.0,0.0,0.0,0.0,0.0
28748352018,0.0,0.0,0.0,0.0,0.0,0.0
28799811269,0.0,0.0,0.0,0.0,0.0,0.0
28851450947,0.0,0.0,0.0,0.0,0.0,0.0
28898269587,0.0,0.0,0.0,0.0,0.0,0.0
28949134079,0.0,0.0,0.0,0.0,0.0,0.0
28998319701,0.0,0.0,0.0,0.0,0.0,0.0
29048281526,0.0,0.0,0.0,0.0,0.0,0.0
29098899463,0.0,0.0,0.0,0.0,0.0,0.0
29148149603,0.0,0.0,0.0,0.0,0.0,0.0
29199330966,0.0,0.0,0.0,0.0,0.0,0.0
29249060236,0.0,0.0,0.0,0.0,0.0,0.0
29298288432,0.0,0.0,0.0,0.0,0.0,0.0
29351047758,0.0,0.0,0.0,0.0,0.0,0.0
29398476953,0.0,0.0,0.0,0.0,0.0,0.0
29450279335,0.0,0.0,0.0,0.0,0.0,0.0
29498307067,0.0,0.0,0.0,0.0,0.0,0.0
29548426004,0.0,0.0,0.0,0.0,0.0,0.0
29599187978,0.0,0.0,0.0,0.0,0.0,0.0
29648920988,0.0,0.0,0.0,0.0,0.0,0.0
29698522332,0.0,0.0,0.0,0.0,0.0,0.0
29749884862,0.0,0.0,0.0,0.0,0.0,0.0
29798276280,0.0,0.0,0.0,0.0,0.0,0.0
29849557365,0.0,0.0,0.0,0.0,0.0,0.0
29898696857,0.0,0.0,0.0,0.0,0.0,0.0
29948311590,0.0,0.0,0.0,0.0,0.0,0.0
29999892157,0.0,0.0,0.0,0.0,0.0,0.0
30048405315,0.0,0.0,0.0,0.0,0.0,0.0
30100006104,0.0,0.0,0.0,0.0,0.0,0.0
30151169967,0.0,0.0,0.0,0.0,0.0,0.0
30198279829,0.0,0.0,0.0,0.0,0.0,0.0
30248338044,0.0,0.0,0.0,0.0,0.0,0.0
30298238592,0.0,0.0,0.0,0.0,0.0,0.0
30348492899,0.0,0.0,0.0,0.0,0.0,0.0
30399182576,0.0,0.0,0.0,0.0,0.0,0.0
30448456124,0.0,0.0,0.0,0.0,0.0,0.0
30499048857,0.0,0.0,0.0,0.0,0.0,0.0
30550362572,0.0,0.0,0.0,0.0,0.0,0.0
30598283842,0.0,0.0,0.0,0.0,0.0,0.0
30648629742,0.0,0.0,0.0,0.0,0.0,0.0
30698267197,0.0,0.0,0.0,0.0,0.0,0.0
30748255597,0.0,0.0,0.0,0.0,0.0,0.0
30800769034,0.0,0.0,0.0,0.0,0.0,0.0
30848298933,0.0,0.0,0.0,0.0,0.0,0.0
30899728241,0.0,0.0,0.0,0.0,0.0,0.0
30948364307,0.0,0.0,0.0,0.0,0.0,0.0
30998280874,0.0,0.0,0.0,0.0,0.0,0.0
31052244552,0.0,0.0,0.0,0.0,0.0,0.0
31098271044,0.0,0.0,0.0,0.0,0.0,0.0
31149611499,0.0,0.0,0.0,0.0,0.0,0.0
31200538992,0.0,0.0,0.0,0.0,0.0,0.0
31248375058,0.0,0.0,0.0,0.0,0.0,0.0
31298289717,0.0,0.0,0.0,0.0,0.0,0.0
31348367561,0.0,0.0,0.0,0.0,0.0,0.0
31398215517,0.0,0.0,0.0,0.0,0.0,0.0
31451053491,0.0,0.0,0.0,0.0,0.0,0.0
31498219372,0.0,0.0,0.0,0.0,0.0,0.0
31548728920,0.0,0.0,0.0,0.0,0.0,0.0
31598297449,0.0,0.0,0.0,0.0,0.0,0.0
31648260534,0.0,0.0,0.0,0.0,0.0,0.0
31699343434,0.0,0.0,0.0,0.0,0.0,0.0
31748149853,0.0,0.0,0.0,0.0,0.0,0.0
31798635104,0.0,0.0,0.0,0.0,0.0,0.0
31852961505,0.0,0.0,0.0,0.0,0.0,0.0
31898227126,0.0,0.0,0.0,0.0,0.0,0.0
31948466175,0.0,0.0,0.0,0.0,0.0,0.0
